exp-id,피쳐명,설명,used_in_ml,원천 데이터,계산 방식,데이터 타입,단위 (보류),time window,결측 처리,이상치 처리,누수 위험,품질 기준,사용 여부,비고,담당파트
ml-05,flowbalance__receiver__net__amount__sumdiff__w3d,receiver 계좌의 과거 3d 순유입/순유출 금액,,,receiver_account_id 기준 현재 거래 시점 이전 3d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric,원,현재 거래 시점 이전 3d,이력 없음은 0으로 대체,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,MonLAD residual/flow-balance 근사,ML
ml-05,flowbalance__receiver__net__amount__residual_abs__w3d,receiver 계좌의 과거 3d 입출금 잔차 절댓값,,,receiver_account_id 기준 현재 거래 시점 이전 3d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric,원,현재 거래 시점 이전 3d,이력 없음은 0으로 대체,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,net flow와 중복성 점검 필요,ML
ml-05,flowbalance__receiver__net__amount__balanced_state_flag__w3d,receiver 계좌의 과거 3d 입출금 균형 상태 플래그,,,receiver_account_id 기준 현재 거래 시점 이전 3d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric / int,0/1,현재 거래 시점 이전 3d,기준 계산 불가 시 0 또는 결측 처리 정책 확인 필요,,중간: balanced threshold는 train 기준으로만 산정해야 함,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,임계값 정의 미정,ML
ml-05,flowbalance__receiver__net__amount__in_out_ratio__w7d,receiver 계좌의 과거 7d 입출금 금액 비율,,,receiver_account_id 기준 현재 거래 시점 이전 7d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric,비율,현재 거래 시점 이전 7d,분모 0은 결측 또는 0 처리 정책 확인 필요,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,ML-05 Stage 4 flow-balance 핵심 후보,ML
ml-05,flowbalance__receiver__net__amount__sumdiff__w7d,receiver 계좌의 과거 7d 순유입/순유출 금액,,,receiver_account_id 기준 현재 거래 시점 이전 7d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric,원,현재 거래 시점 이전 7d,이력 없음은 0으로 대체,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,MonLAD residual/flow-balance 근사,ML
ml-05,flowbalance__receiver__net__amount__residual_abs__w7d,receiver 계좌의 과거 7d 입출금 잔차 절댓값,,,receiver_account_id 기준 현재 거래 시점 이전 7d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric,원,현재 거래 시점 이전 7d,이력 없음은 0으로 대체,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,net flow와 중복성 점검 필요,ML
ml-05,flowbalance__receiver__net__amount__balanced_state_flag__w7d,receiver 계좌의 과거 7d 입출금 균형 상태 플래그,,,receiver_account_id 기준 현재 거래 시점 이전 7d inbound/outbound 금액 state로 계산; current/same timestamp 제외,numeric / int,0/1,현재 거래 시점 이전 7d,기준 계산 불가 시 0 또는 결측 처리 정책 확인 필요,,중간: balanced threshold는 train 기준으로만 산정해야 함,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,임계값 정의 미정,ML
ml-05,passflow__sender__in_then_out__seconds_since_last_in__w1h,현재 송신 계좌의 과거 1h 직전 입금 후 현재 출금 경과 초,,,sender 계좌의 현재 거래 시점 이전 1h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric,초,현재 거래 시점 이전 1h,직전 inbound 없음은 결측 또는 sentinel 정책 확인 필요,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,pass-through 핵심 후보,ML
ml-05,passflow__sender__in_then_out__current_to_last_in_amount_ratio__w1h,현재 송신 계좌의 과거 1h 현재 출금 금액 대비 직전 입금 금액 비율,,,sender 계좌의 현재 거래 시점 이전 1h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric,비율,현재 거래 시점 이전 1h,직전 inbound 없음 또는 분모 0은 결측 처리 정책 확인 필요,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,금액 기준 통일 필요,ML
ml-05,passflow__sender__in_then_out__recent_flag__w1h,현재 송신 계좌의 과거 1h 입금 후 출금 sequence 존재 여부,,,sender 계좌의 현재 거래 시점 이전 1h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric / int,0/1,현재 거래 시점 이전 1h,조건 미충족은 0,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,단기 pass-through flag,ML
ml-05,passflow__sender__in_then_out__sequence_count__w1h,현재 송신 계좌의 과거 1h 입금 후 출금 sequence 횟수,,,sender 계좌의 현재 거래 시점 이전 1h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric / int,회,현재 거래 시점 이전 1h,sequence 없음은 0,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,구현 난이도와 중복성 점검 필요,ML
ml-05,passflow__sender__in_then_out__seconds_since_last_in__w6h,현재 송신 계좌의 과거 6h 직전 입금 후 현재 출금 경과 초,,,sender 계좌의 현재 거래 시점 이전 6h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric,초,현재 거래 시점 이전 6h,직전 inbound 없음은 결측 또는 sentinel 정책 확인 필요,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,pass-through 핵심 후보,ML
ml-05,passflow__sender__in_then_out__current_to_last_in_amount_ratio__w6h,현재 송신 계좌의 과거 6h 현재 출금 금액 대비 직전 입금 금액 비율,,,sender 계좌의 현재 거래 시점 이전 6h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric,비율,현재 거래 시점 이전 6h,직전 inbound 없음 또는 분모 0은 결측 처리 정책 확인 필요,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,금액 기준 통일 필요,ML
ml-05,passflow__sender__in_then_out__recent_flag__w6h,현재 송신 계좌의 과거 6h 입금 후 출금 sequence 존재 여부,,,sender 계좌의 현재 거래 시점 이전 6h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric / int,0/1,현재 거래 시점 이전 6h,조건 미충족은 0,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,단기 pass-through flag,ML
ml-05,passflow__sender__in_then_out__sequence_count__w6h,현재 송신 계좌의 과거 6h 입금 후 출금 sequence 횟수,,,sender 계좌의 현재 거래 시점 이전 6h inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric / int,회,현재 거래 시점 이전 6h,sequence 없음은 0,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,구현 난이도와 중복성 점검 필요,ML
ml-05,passflow__sender__in_then_out__seconds_since_last_in__w1d,현재 송신 계좌의 과거 1d 직전 입금 후 현재 출금 경과 초,,,sender 계좌의 현재 거래 시점 이전 1d inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric,초,현재 거래 시점 이전 1d,직전 inbound 없음은 결측 또는 sentinel 정책 확인 필요,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,pass-through 핵심 후보,ML
ml-05,passflow__sender__in_then_out__current_to_last_in_amount_ratio__w1d,현재 송신 계좌의 과거 1d 현재 출금 금액 대비 직전 입금 금액 비율,,,sender 계좌의 현재 거래 시점 이전 1d inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric,비율,현재 거래 시점 이전 1d,직전 inbound 없음 또는 분모 0은 결측 처리 정책 확인 필요,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,금액 기준 통일 필요,ML
ml-05,passflow__sender__in_then_out__recent_flag__w1d,현재 송신 계좌의 과거 1d 입금 후 출금 sequence 존재 여부,,,sender 계좌의 현재 거래 시점 이전 1d inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric / int,0/1,현재 거래 시점 이전 1d,조건 미충족은 0,,낮음: timestamp < current timestamp만 사용하고 동일 timestamp 제외 전제,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,단기 pass-through flag,ML
ml-05,passflow__sender__in_then_out__sequence_count__w1d,현재 송신 계좌의 과거 1d 입금 후 출금 sequence 횟수,,,sender 계좌의 현재 거래 시점 이전 1d inbound 후 outbound sequence 이력만 사용; current/same timestamp 제외,numeric / int,회,현재 거래 시점 이전 1d,sequence 없음은 0,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,구현 난이도와 중복성 점검 필요,ML
ml-05,passflow__receiver__in_then_out__historical_sequence_count__w6h,수신 계좌의 과거 6h 입금 후 출금 sequence 횟수,,,receiver 계좌가 현재 거래 시점 이전 6h 동안 보인 inbound 후 outbound sequence 횟수 집계; 현재 row 이후 outbound 사용 금지,numeric / int,회,현재 거래 시점 이전 6h,sequence 없음은 0,,중간: 현재 row 이후 receiver outbound 사용 금지 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,미래 sequence 사용 금지,ML
ml-05,passflow__receiver__in_then_out__historical_sequence_count__w1d,수신 계좌의 과거 1d 입금 후 출금 sequence 횟수,,,receiver 계좌가 현재 거래 시점 이전 1d 동안 보인 inbound 후 outbound sequence 횟수 집계; 현재 row 이후 outbound 사용 금지,numeric / int,회,현재 거래 시점 이전 1d,sequence 없음은 0,,중간: 현재 row 이후 receiver outbound 사용 금지 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,미래 sequence 사용 금지,ML
ml-05,passflow__receiver__in_then_out__historical_sequence_count__w3d,수신 계좌의 과거 3d 입금 후 출금 sequence 횟수,,,receiver 계좌가 현재 거래 시점 이전 3d 동안 보인 inbound 후 outbound sequence 횟수 집계; 현재 row 이후 outbound 사용 금지,numeric / int,회,현재 거래 시점 이전 3d,sequence 없음은 0,,중간: 현재 row 이후 receiver outbound 사용 금지 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,미래 sequence 사용 금지,ML
ml-05,passflow__receiver__in_then_out__historical_sequence_count__w7d,수신 계좌의 과거 7d 입금 후 출금 sequence 횟수,,,receiver 계좌가 현재 거래 시점 이전 7d 동안 보인 inbound 후 outbound sequence 횟수 집계; 현재 row 이후 outbound 사용 금지,numeric / int,회,현재 거래 시점 이전 7d,sequence 없음은 0,,중간: 현재 row 이후 receiver outbound 사용 금지 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",후보,미래 sequence 사용 금지,ML
ml-06,ml06__stage0_4_reduced_feature_set__placeholder,Stage 0~4 품질/누수/중복/기본 중요도 기반 축소 피처셋 자리표시자,,,ML-01~ML-05 후보 중 누수/품질/중복/XGBoost gain 기준 통과 피처를 선정 예정,,,,,,,,미정,새 피처가 아니라 selected_feature_list 확정 후 실제 피처 행으로 대체 또는 연결,ML
ml-07,ml07__minimum_ablation_final_candidate__placeholder,최소 ablation 기반 final candidate 피처셋 자리표시자,,,"Stage drop, practical/light 후보 비교 후 full/practical/light 후보 확정 예정",,,,,,,,미정,새 피처가 아니라 ablation 결과 기반 피처셋 정의 행,ML
ml-08,ml08__final_tuned_feature_set__placeholder,최종 피처셋과 XGBoost 튜닝 결과 자리표시자,,,validation 기준 최종 설정 확정 후 test 1회 평가에 사용한 feature list를 연결 예정,,,,,,,,미정,최종 selected_feature_list_full/practical/light 확정 전까지 공란 유지,ML
ml-09,gatherscatter__sender__in__predecessor_account_count__w1h,sender 계좌의 과거 1h predecessor 계좌 수,,,현재 sender 계좌 주변 predecessor/successor 상태를 현재 거래 시점 이전 1h 제한 window에서 집계; 샘플 우선,numeric / int,개,현재 거래 시점 이전 1h,predecessor 없음은 0,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",선택 실험 후보,Stage 5 샘플 우선. full 기본 포함 금지,ML
ml-09,gatherscatter__sender__out__successor_account_count__w1h,sender 계좌의 과거 1h successor 계좌 수,,,현재 sender 계좌 주변 predecessor/successor 상태를 현재 거래 시점 이전 1h 제한 window에서 집계; 샘플 우선,numeric / int,개,현재 거래 시점 이전 1h,successor 없음은 0,,중간: 과거 이력 경계와 동일 timestamp 제외 구현 검증 필요,"feature_quality_report에서 결측률, zero rate, near-zero variance 확인 필요",선택 실험 후보,Stage 5 샘플 우선. full 기본 포함 금지,ML
